FILE_NAME,FILE_SIZE,TIME,KDF,CIPHER,TRANSFORMATION,KEY_LENGTH
698.txt,1048575,75,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
178.txt,1048575,79,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
523.txt,1048575,77,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
471.txt,1048575,77,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
f06e45db81fa.txt,1044,2,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1350.txt,1048575,77,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
408.txt,1048575,78,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
613.txt,1048575,82,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
952.txt,1048575,164,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
599.txt,1048575,96,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1194.txt,1048575,77,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
127.txt,1048575,70,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
570.txt,1048575,80,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
149.txt,1048575,83,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
790.txt,1048575,77,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1413.txt,1048575,76,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
309.txt,1048575,86,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
704.txt,1048575,82,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
272.txt,1048575,73,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
281.txt,1048575,77,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1329.txt,1048575,69,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
48.txt,1048575,73,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
649.txt,1048575,74,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
407.txt,1048575,68,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
867.txt,1048575,77,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
339.txt,1048575,75,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1243.txt,1048575,69,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1064.txt,1048575,68,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
400.txt,1048575,68,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
745.txt,1048575,67,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
176.txt,1048575,73,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1200.txt,1048575,68,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
513.txt,1048575,75,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
635.txt,1048575,77,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1186.txt,1048575,66,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1138.txt,1048575,68,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
538.txt,1048575,73,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
667.txt,1048575,70,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
644.txt,1048575,72,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
215.txt,1048575,70,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1290.txt,1048575,72,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
689.txt,1048575,76,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1080.txt,1048575,76,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
ad87c86e2641.txt,31457277,2200,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
676.txt,1048575,65,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
39.txt,1048575,66,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
98.txt,1048575,68,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1177.txt,1048575,69,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
756.txt,1048575,69,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
376.txt,1048575,65,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1000.txt,1048575,72,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
468.txt,1048575,69,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1412.txt,1048575,78,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
125.txt,1048575,80,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1479.txt,1048575,65,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
116.txt,1048575,64,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1059.txt,1048575,64,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
647.txt,1048575,67,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
201.txt,1048575,63,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1319.txt,1048575,64,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
358.txt,1048575,64,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
224.txt,1048575,64,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
808.txt,1048575,64,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
372.txt,1048575,65,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
292.txt,1048575,63,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
464.txt,1048575,67,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1398.txt,1048575,67,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
585.txt,1048575,75,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
856.txt,1048575,72,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
768.txt,1048575,71,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
950.txt,1048575,73,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
233.txt,1048575,73,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
170.txt,1048575,75,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1349.txt,1048575,210,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
579.txt,1048575,74,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
902.txt,1048575,72,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
473.txt,1048575,80,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
346.txt,1048575,74,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1307.txt,1048575,86,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
26.txt,1048575,71,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1065.txt,1048575,70,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1333.txt,1048575,69,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
587.txt,1048575,66,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
169.txt,1048575,73,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
360.txt,1048575,71,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1156.txt,1048575,65,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
920.txt,1048575,64,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
ba3d0091ca03e2b6ae323f33.txt,100816566,7552,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
227.txt,1048575,74,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
891.txt,1048575,70,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
663.txt,1048575,65,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
818.txt,1048575,65,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1226.txt,1048575,70,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
210.txt,1048575,66,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
711.txt,1048575,67,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
3342d49eb4f6.txt,62914528,4322,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
617.txt,1048575,63,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
421.txt,1048575,70,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
42.txt,1048575,74,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
484.txt,1048575,67,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
641.txt,1048575,69,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1137.txt,1048575,75,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
980.txt,1048575,74,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
310.txt,1048575,72,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
775.txt,1048575,68,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
113.txt,1048575,74,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1237.txt,1048575,74,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
516.txt,1048575,85,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1344.txt,1048575,72,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
56.txt,1048575,72,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1302.txt,1048575,80,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
791.txt,1048575,81,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1378.txt,1048575,74,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
304.txt,1048575,83,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
423.txt,1048575,74,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
682.txt,1048575,74,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
919.txt,1048575,73,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1447.txt,1048575,79,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
681.txt,1048575,74,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
928.txt,1048575,79,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
197.txt,1048575,78,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
102.txt,1048575,71,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1097.txt,1048575,69,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
483.txt,1048575,72,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
531.txt,1048575,81,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1430.txt,1048575,75,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
708.txt,1048575,76,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
550.txt,1048575,73,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1492.txt,1048575,74,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1271.txt,1048575,67,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
865.txt,1048575,75,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1190.txt,1048575,75,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
615.txt,1048575,76,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
770.txt,1048575,81,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
124.txt,1048575,78,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1351.txt,1048575,81,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
439ac926b180.txt,2097151,157,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1385.txt,1048575,70,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
410.txt,1048575,67,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1106.txt,1048575,71,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1048.txt,1048575,82,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
235.txt,1048575,73,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1201.txt,1048575,73,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
853.txt,1048575,68,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
123.txt,1048575,69,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
855.txt,1048575,71,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1347.txt,1048575,80,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
52.txt,1048575,82,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
147.txt,1048575,65,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1397.txt,1048575,67,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
373.txt,1048575,76,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
837.txt,1048575,75,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
122.txt,1048575,80,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
666.txt,1048575,81,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1418.txt,1048575,82,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
07.txt,1048575,72,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
960.txt,1048575,74,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
823.txt,1048575,72,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1126.txt,1048575,66,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
130.txt,1048575,67,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
data.csv,271,2,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1366.txt,1048575,70,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
03.txt,4194302,281,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1476.txt,1048575,431,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1172.txt,1048575,648,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
582.txt,1048575,1011,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1488.txt,1048575,788,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1336.txt,1048575,910,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1227.txt,1048575,624,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
807.txt,1048575,146,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
889.txt,1048575,76,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1416.txt,1048575,83,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
642.txt,1048575,74,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1433.txt,1048575,74,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
35.txt,1048575,165,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
75.txt,1048575,85,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1045.txt,1048575,87,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
678.txt,1048575,85,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
193.txt,1048575,68,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1235.txt,1048575,77,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1411.txt,1048575,80,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
537.txt,1048575,84,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
900.txt,1048575,84,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1088.txt,1048575,78,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
ac97c66793aa.txtcat,120,2,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1209.txt,1048575,80,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
des_cbc.csv,155191891,12503,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1431.txt,1048575,68,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
693.txt,1048575,75,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1269.txt,1048575,74,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
216.txt,1048575,81,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
43fc6e0261c4.txt,14680057,1022,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1321.txt,1048575,69,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1449.txt,1048575,73,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
134.txt,1048575,79,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
38.txt,1048575,76,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
692.txt,1048575,77,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
602.txt,1048575,85,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1338.txt,1048575,75,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
629.txt,1048575,78,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1025.txt,1048575,79,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1464.txt,1048575,80,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
824.txt,1048575,80,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
354.txt,1048575,76,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1380.txt,1048575,87,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
161.txt,1048575,68,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
805.txt,1048575,74,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
480.txt,1048575,71,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
171.txt,1048575,73,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
465.txt,1048575,68,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1320.txt,1048575,67,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1051.txt,1048575,67,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1419.txt,1048575,64,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
402.txt,1048575,68,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
145.txt,1048575,64,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
256.txt,1048575,64,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1396.txt,1048575,68,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
168.txt,1048575,78,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1091.txt,1048575,77,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
896.txt,1048575,66,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
866.txt,1048575,70,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
714.txt,1048575,76,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1284.txt,1048575,72,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
198.txt,1048575,74,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1176.txt,1048575,84,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
773.txt,1048575,77,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1368.txt,1048575,70,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
795.txt,1048575,77,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1014.txt,1048575,65,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
661.txt,1048575,66,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
880.txt,1048575,63,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
452.txt,1048575,66,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1170.txt,1048575,64,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1472.txt,1048575,64,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
640.txt,1048575,66,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
913.txt,1048575,68,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
560.txt,1048575,70,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1414.txt,1048575,70,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1445.txt,1048575,80,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
random000.csv,50408283,3474,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1394.txt,1048575,72,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
225.txt,1048575,77,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
586.txt,1048575,78,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1387.txt,1048575,72,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
90.txt,1048575,81,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1296.txt,1048575,72,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1458.txt,1048575,69,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
563.txt,1048575,74,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
530.txt,1048575,73,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
32.txt,1048575,75,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
439.txt,1048575,83,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
742.txt,1048575,64,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
01.txt,2097151,148,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
548.txt,1048575,77,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
425.txt,1048575,81,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1477.txt,1048575,71,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
917.txt,1048575,67,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
937.txt,1048575,84,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
10.txt,1048575,76,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
249.txt,1048575,79,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
595.txt,1048575,76,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1098.txt,1048575,69,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
232.txt,1048575,80,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1162.txt,1048575,71,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1408.txt,1048575,78,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1008.txt,1048575,86,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1283.txt,1048575,73,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
299.txt,1048575,74,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1060.txt,1048575,71,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
2b04ad50bd36.txt,2097151,346,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1465.txt,1048575,68,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
51da5d0549cb.txt,31457277,5572,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
455.txt,1048575,71,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
758.txt,1048575,74,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1267.txt,1048575,70,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
901.txt,1048575,67,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
921.txt,1048575,75,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
474.txt,1048575,73,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
881.txt,1048575,73,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
448.txt,1048575,67,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
659.txt,1048575,71,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
645.txt,1048575,74,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1352.txt,1048575,74,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
234.txt,1048575,79,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
709.txt,1048575,77,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
1490.txt,1048575,80,PBKDF2WithHmacSHA1,DES,DES/CBC/PKCS5Padding,64
